Rank,Team,Current_AdjEM,AdjO,AdjD,AdjT,Games,Preseason_AdjEM,SurpriseZ,CollapseFactor,FinalPreseasonWeight,Blended_AdjEM,WAB,Consistency,Volatility_z,Swing_z,Rank,SOS,Road_Pct,Q1_W,Q1_L,Q2_W,Q2_L,Q3_W,Q3_L,Q4_W,Q4_L,T100_W,T100_L
304,Howard,-13.553649463480653,95.2,108.8,75.2,4,-11.72,-0.22920618293508155,0.9073072364553986,9.073072364553985,-12.281046221530103,-2.56742260778841,34.458880180581986,0.9604852069219539,1.2752472324355155,304,-0.81,0.0,0,0,0,0,0,2,1,1,0,0
305,Florida A&M,-12.611705973667824,87.0,99.6,70.6,20,-11.87,-0.09271324670847814,0.9231495647626399,9.2314956476264,-12.37747042341506,-8.361125840035623,35.35565840254216,0.9688130403698042,1.1844061695038244,305,-8.57,0.286,0,3,0,2,1,0,7,7,0,4
306,Central Michigan,-13.520502062522453,96.9,110.5,73.9,20,-10.28,-0.40506275781530676,0.8826125033124932,8.826125033124931,-12.528309170100872,-10.919504291487845,20.822989341398245,1.44263455524829,1.8245307558917505,306,-3.28,0.182,0,0,0,6,1,3,4,6,1,3
307,North Dakota,-13.258704479960997,94.4,107.6,69.3,26,-10.52,-0.3423380599951247,0.8920152205837146,8.920152205837146,-12.559118159029195,-12.150103195397804,24.829500267082757,1.2344909425164317,1.7115001967183423,307,-4.73,0.25,0,1,0,3,2,6,7,7,0,2
308,Louisiana Monroe,-11.904659341726216,92.3,104.2,68.8,26,-15.56,0.4569175822842231,0.8743107890959494,8.743107890959493,-12.824526322360226,-15.535195224084479,27.67913137962864,1.1861578199083076,1.4835708112373498,308,-4.96,0.154,0,0,0,1,2,7,5,11,0,2
309,Central Connecticut,-14.170245262987308,92.6,106.8,72.9,21,-9.71,-0.5575306578734134,0.8567683112428529,8.56768311242853,-12.877821779155976,-12.044913530404042,26.32925077525467,1.2255963813259574,1.553892599233133,309,-3.53,0.167,0,1,0,0,0,4,5,11,0,1
310,North Carolina A&T,-11.832570143890308,91.7,103.6,73.5,19,-15.17,0.4171787320137115,0.8807164090219067,8.807164090219068,-12.889610419086624,-6.751852704745287,27.63851170595531,1.2607615942803307,1.3621564235835164,310,-6.97,0.455,0,2,0,1,0,3,9,4,0,5
311,Kennesaw St.,-15.378252444822678,87.8,103.1,71.5,21,2.54,-2.2397815556028347,0.3241702546136878,3.241702546136878,-12.98214827424488,-14.480484749020668,28.848096609781933,1.1534120347419992,1.4257182356495373,311,-2.52,0.0,0,1,0,5,0,1,2,12,0,5
312,USC Upstate,-13.647833887750934,93.0,106.7,70.7,22,-11.49,-0.2697292359688668,0.9020670813412841,9.020670813412842,-13.020345549780771,-12.78732924584083,25.61545723456331,1.2584849515827448,1.571787757591262,312,-2.72,0.167,0,1,0,2,0,6,5,8,0,5
313,Northwestern St.,-14.549272449896762,94.6,109.1,72.8,28,-8.37,-0.7724090562370953,0.8125075175683922,8.125075175683921,-13.159460720999975,-11.410411076261319,35.11885914345104,1.021870549561012,1.1114978911830073,313,-4.69,0.222,0,3,0,4,0,5,10,6,0,5
314,Utah Tech,-15.995364916914099,89.1,105.1,75.1,19,-7.08,-1.1144206146142623,0.7217922218329387,7.217922218329386,-13.5409213503175,-9.903036060230507,22.94533228002558,1.347990636918606,1.721624011936754,314,-3.17,0.333,0,1,0,0,2,7,4,5,0,3
315,Tennessee Tech,-14.366206749890182,94.4,108.7,70.8,27,-11.68,-0.3357758437362728,0.8929597174326913,8.929597174326913,-13.698602710604801,-16.133438524687026,28.352499225949824,1.2020464641119184,1.3888322122161083,315,-2.73,0.0,0,3,0,3,1,9,4,7,0,4
316,Eastern Illinois,-14.509679357993306,92.8,107.3,71.2,27,-12.39,-0.2649599197491632,0.9026972628581066,9.026972628581065,-13.978569299337028,-13.173404509183701,23.8618515479493,1.4150772392948667,1.505486131368914,316,-5.92,0.267,0,3,0,1,3,5,6,9,0,3
317,SIUE,-16.015867573290365,90.3,106.3,69.8,25,-7.04,-1.1219834466612957,0.7195084821320494,7.195084821320494,-14.009905206886032,-12.255047445683832,17.926851337139897,1.602350648733344,1.9597847252593472,317,-5.32,0.4,0,2,1,2,0,7,7,6,0,2
318,FIU,-14.628359380846518,93.8,108.4,72.0,22,-12.8,-0.22854492260581472,0.9073906215596894,9.073906215596894,-14.094459283604127,-13.133433839772433,19.684288877364025,1.5384149245483485,1.8135103568727151,318,-2.55,0.182,0,0,0,2,2,9,3,6,0,2
319,Northern Arizona,-16.17681153063897,94.5,110.7,66.0,22,-8.0,-1.0221014413298715,0.7487295218234866,7.487295218234866,-14.100588485403502,-10.820795439566862,25.824124570433803,1.3186748209328698,1.4485595536818714,319,-2.03,0.385,0,3,0,1,1,6,5,6,0,3
320,Grambling St.,-14.152432898575341,91.2,105.3,71.0,23,-14.47,0.03969588767808241,0.9286050362876761,9.286050362876761,-14.243770924263764,-8.635273730338657,28.58022571176453,1.1316624126936015,1.4940952382266675,320,-10.61,0.385,0,2,0,1,1,1,10,8,0,3
321,Nebraska Omaha,-16.604415918374983,90.7,107.3,72.8,25,-3.21,-1.6743019897968727,0.5283562940738392,5.283562940738392,-14.26749672238566,-13.660323303378973,33.690640165200506,1.0476323712254878,1.1804216279786635,321,-2.77,0.235,0,4,0,1,0,7,5,8,0,5
322,Eastern Michigan,-15.203715492252286,94.2,109.4,69.8,15,-12.88,-0.29046443653153564,0.899284826826406,8.99284826826406,-14.332755087435318,-7.559687304330929,16.52853529814998,1.6170111767484614,2.166249478531947,322,0.51,0.111,0,2,0,4,1,3,2,3,0,5
323,Tennessee St.,-16.38356765877751,88.6,105.0,73.0,22,-9.61,-0.8466959573471886,0.7949387029416644,7.949387029416643,-14.585677410250081,-15.99177661856168,38.87516425398989,0.891872723968304,1.055215163670796,323,-5.87,0.0,0,0,0,2,0,8,3,9,0,0
324,Western Illinois,-15.413897974711219,93.1,108.5,73.7,21,-15.07,-0.042987246838902315,0.928277028450069,9.282770284500689,-15.308480740073898,-10.942687501197799,33.098832402930746,1.0571076688641647,1.212588631696728,324,-5.67,0.286,0,1,0,3,0,4,6,7,0,1
325,McNeese,-17.478591494283492,93.9,111.4,70.2,18,4.66,-2.7673239367854365,0.1785817550888212,1.7858175508882121,-15.480418553450873,-12.157902521529131,27.118482993805895,1.2738405709025828,1.3911377390347344,325,-11.11,0.25,0,0,0,1,0,3,4,10,0,1
326,Texas A&M Corpus Chris,-18.245327802656846,88.2,106.4,72.1,21,-4.33,-1.7394159753321057,0.503968925887309,5.03968925887309,-15.552172467216307,-15.146599170427255,31.47276882825128,1.1296142217939713,1.2284516552711553,326,-5.14,0.083,0,2,0,1,0,5,2,11,0,4
327,San Jose St.,-18.4467952179736,91.8,110.3,74.4,19,-6.77,-1.4595994022467003,0.6072103147214526,6.072103147214526,-15.61884318793761,-9.91621425686435,22.734450599304267,1.3294344928125836,1.785036073280347,327,2.47,0.091,0,5,0,4,0,5,3,2,0,9
328,Air Force,-16.760434811626567,93.2,110.0,64.5,25,-12.68,-0.5100543514533209,0.8652874451085267,8.652874451085268,-15.71126766894572,-12.571845597613276,23.81302945103012,1.3400946540357608,1.630758203406247,328,1.94,0.083,0,7,1,3,0,3,4,7,1,10
329,Portland,-17.845531087079877,94.8,112.6,72.6,18,-13.6,-0.5306913858849847,0.8616381348735599,8.6163813487356,-16.471147605159633,-9.154147224579516,27.771822944725276,1.282320393046731,1.317875678339683,329,4.89,0.125,0,4,1,2,0,6,2,3,1,4
330,Charleston Southern,-17.366509170221192,88.8,106.2,72.1,20,-14.53,-0.35456364627764914,0.8902360528575491,8.90236052857549,-16.492821803026615,-14.668361767521333,33.49660790104234,1.1031507876276845,1.1082891663786028,330,-3.99,0.182,0,1,0,0,0,9,2,8,0,3
331,Central Arkansas,-16.40521639039602,94.5,110.9,72.8,23,-16.79,0.04809795120049731,0.9277649529688459,9.277649529688459,-16.515815753320222,-12.223085060868147,25.031594334834246,1.2975513707940942,1.5667181535165364,331,-0.87,0.067,0,6,0,1,1,4,3,8,1,7
332,Incarnate Word,-19.764091353116243,91.5,111.3,66.1,19,-6.75,-1.6267614191395303,0.5460833109339598,5.460833109339598,-16.858720933744372,-11.11085396339594,20.30669219066936,1.4751993418777638,1.8365398606056904,332,-7.33,0.333,0,1,0,1,0,4,5,8,0,3
333,Southeastern Louisiana,-19.232313572016352,89.9,109.1,70.6,26,-6.82,-1.551539196502044,0.5738780159728756,5.738780159728756,-16.988007442261548,-13.405334947215014,26.230067853123515,1.2137324623873753,1.5875632292062845,333,-6.82,0.222,0,1,0,3,1,4,7,10,0,4
334,North Carolina Central,-19.77166075783157,89.8,109.5,68.0,13,-13.94,-0.7289575947289462,0.8222349735353289,8.222349735353289,-17.512252403583734,-6.314171952798976,29.148476365360096,1.2112159007824501,1.3008949611612102,334,-6.91,0.125,0,2,0,0,0,2,4,5,0,2
335,Alcorn St.,-18.93715955351591,89.9,108.8,71.2,19,-14.57,-0.5458949441894889,0.8588968419569067,8.588968419569067,-17.57758006805165,-8.79875455251835,25.42012220625805,1.352249167067474,1.4382125044074106,335,-7.97,0.167,0,2,0,3,0,2,6,6,0,5
336,Alabama A&M,-19.156462189132085,83.6,102.7,68.6,15,-15.51,-0.4558077736415107,0.8744936128260334,8.744936128260335,-17.81351989752809,-8.04328323172624,28.118365754697997,1.232518155997615,1.3613563014603753,336,-13.11,0.125,0,0,0,0,0,1,6,8,0,0
337,Northern Illinois,-20.010785933067837,89.9,109.9,68.9,19,-14.61,-0.6750982416334796,0.8337377630459296,8.337377630459295,-18.36364945809416,-11.104691336969104,20.660853261963027,1.4327540418667148,1.865777807603827,337,-1.22,0.1,0,2,0,4,1,4,2,6,0,5
338,Houston Christian,-21.308043752644636,89.4,110.7,74.7,24,-9.78,-1.4410054690805796,0.6138421997003716,6.138421997003716,-18.96007751338067,-14.090139769528022,27.629998412282205,1.1811828395554669,1.4979263820343647,338,-4.51,0.133,0,3,0,3,0,4,5,9,0,5
339,Delaware St.,-21.458078959477334,89.5,111.0,75.9,17,-14.94,-0.8147598699346668,0.802637366072551,8.02637366072551,-19.36762278759576,-12.813612700428147,24.911881304031233,1.3775396568778429,1.4520364109913315,339,-3.76,0.0,0,1,0,0,0,7,1,8,0,1
340,Denver,-21.603104808713894,90.5,112.1,72.8,20,-14.15,-0.9316381010892367,0.7733882259369647,7.733882259369647,-19.524728816551406,-16.45949920190583,37.16262388018332,0.9825594040651368,1.0250671368630204,340,-6.9,0.0,0,0,0,0,0,6,1,13,0,0
341,Tennessee Martin,-22.594470084193915,90.2,112.8,68.9,23,-9.23,-1.6705587605242394,0.5297552638566951,5.297552638566952,-20.092522842965778,-12.37949069554815,25.491623449381986,1.339980383981868,1.449382642690744,341,-4.71,0.182,0,1,0,2,0,8,7,5,0,1
342,Idaho,-23.638218692859112,88.6,112.3,68.5,22,-6.63,-2.126027336607389,0.36261296571292223,3.6261296571292223,-21.231534303046924,-17.024032733785823,25.694711846743644,1.2685998593354504,1.5448687062148672,342,-3.86,0.0,0,0,0,3,0,7,1,11,0,2
343,South Carolina St.,-24.433112016917462,85.9,110.4,73.6,18,-7.91,-2.065389002114683,0.38388667990833575,3.8388667990833576,-21.52865608873981,-13.859503429643787,23.144633148993286,1.3703827322209752,1.6567784605352593,343,-6.53,0.0,0,1,0,3,0,2,1,11,0,3
344,Alabama St.,-24.664271057981082,83.7,108.3,73.2,18,-10.45,-1.7767838822476354,0.4899573949321774,4.899573949321773,-21.622997349640094,-13.09906679144025,31.276917224256252,1.1013054973144176,1.292099431597145,344,-15.24,0.111,0,0,0,0,0,1,4,13,0,0
345,Arkansas Pine Bluff,-22.792980638109015,88.9,111.7,68.7,25,-18.84,-0.49412257976362683,0.868048840471393,8.68048840471393,-21.774177045333282,-15.115591230387796,20.41798385322831,1.558738611428718,1.6876191890852148,345,-6.25,0.1,0,6,0,0,1,3,3,12,0,6
346,Chicago St.,-32.43917028547966,84.2,116.6,72.3,9,-15.22,-2.152396285684958,0.3535217763744308,3.5352177637443076,-27.5829709104492,-5.41632274925196,38.022584456700045,0.918007800841601,1.0708638056000481,346,2.81,0.0,0,4,0,1,0,1,0,3,0,5
347,Mississippi Valley St.,-38.5182804194166,79.4,117.9,74.3,24,-23.82,-1.8372850524270747,0.4673147829222905,4.673147829222905,-36.12275560140893,-16.258760469438144,22.24858694288458,1.4479713488639452,1.6349042029877712,347,-6.07,0.056,0,4,0,3,0,2,2,13,0,7
