Team,Seed,Count,P(Seed),P(Seed | In)
Towson,16,9,0.0045,0.24324324324324326
Northern Kentucky,1,0,0.0,0.0
Northern Kentucky,2,0,0.0,0.0
Northern Kentucky,3,0,0.0,0.0
Northern Kentucky,4,0,0.0,0.0
Northern Kentucky,5,0,0.0,0.0
Northern Kentucky,6,0,0.0,0.0
Northern Kentucky,7,0,0.0,0.0
Northern Kentucky,8,0,0.0,0.0
Northern Kentucky,9,0,0.0,0.0
Northern Kentucky,10,0,0.0,0.0
Northern Kentucky,11,0,0.0,0.0
Northern Kentucky,12,0,0.0,0.0
Northern Kentucky,13,0,0.0,0.0
Northern Kentucky,14,0,0.0,0.0
Northern Kentucky,15,116,0.058,0.5658536585365853
Northern Kentucky,16,89,0.0445,0.43414634146341463
Tulane,1,0,0.0,0.0
Tulane,2,0,0.0,0.0
Tulane,3,0,0.0,0.0
Tulane,4,0,0.0,0.0
Tulane,5,0,0.0,0.0
Tulane,6,0,0.0,0.0
Tulane,7,0,0.0,0.0
Tulane,8,0,0.0,0.0
Tulane,9,0,0.0,0.0
Tulane,10,0,0.0,0.0
Tulane,11,0,0.0,0.0
Tulane,12,0,0.0,0.0
Tulane,13,0,0.0,0.0
Tulane,14,0,0.0,0.0
Tulane,15,0,0.0,0.0
Tulane,16,0,0.0,0.0
Queens,1,0,0.0,0.0
Queens,2,0,0.0,0.0
Queens,3,0,0.0,0.0
Queens,4,0,0.0,0.0
Queens,5,0,0.0,0.0
Queens,6,0,0.0,0.0
Queens,7,0,0.0,0.0
Queens,8,0,0.0,0.0
Queens,9,0,0.0,0.0
Queens,10,0,0.0,0.0
Queens,11,0,0.0,0.0
Queens,12,0,0.0,0.0
Queens,13,1,0.0005,0.003048780487804878
Queens,14,49,0.0245,0.14939024390243902
Queens,15,267,0.1335,0.8140243902439024
Queens,16,11,0.0055,0.03353658536585366
Utah Tech,1,0,0.0,0.0
Utah Tech,2,0,0.0,0.0
Utah Tech,3,0,0.0,0.0
Utah Tech,4,0,0.0,0.0
Utah Tech,5,0,0.0,0.0
Utah Tech,6,0,0.0,0.0
Utah Tech,7,0,0.0,0.0
Utah Tech,8,0,0.0,0.0
Utah Tech,9,0,0.0,0.0
Utah Tech,10,0,0.0,0.0
Utah Tech,11,0,0.0,0.0
Utah Tech,12,0,0.0,0.0
Utah Tech,13,0,0.0,0.0
Utah Tech,14,4,0.002,0.0449438202247191
Utah Tech,15,66,0.033,0.7415730337078652
Utah Tech,16,19,0.0095,0.21348314606741572
Eastern Michigan,1,0,0.0,0.0
Eastern Michigan,2,0,0.0,0.0
Eastern Michigan,3,0,0.0,0.0
Eastern Michigan,4,0,0.0,0.0
Eastern Michigan,5,0,0.0,0.0
Eastern Michigan,6,0,0.0,0.0
Eastern Michigan,7,0,0.0,0.0
Eastern Michigan,8,0,0.0,0.0
Eastern Michigan,9,0,0.0,0.0
Eastern Michigan,10,0,0.0,0.0
Eastern Michigan,11,0,0.0,0.0
Eastern Michigan,12,0,0.0,0.0
Eastern Michigan,13,0,0.0,0.0
Eastern Michigan,14,0,0.0,0.0
Eastern Michigan,15,0,0.0,0.0
Eastern Michigan,16,10,0.005,1.0
Buffalo,1,0,0.0,0.0
Buffalo,2,0,0.0,0.0
Buffalo,3,0,0.0,0.0
Buffalo,4,0,0.0,0.0
Buffalo,5,0,0.0,0.0
Buffalo,6,0,0.0,0.0
Buffalo,7,0,0.0,0.0
Buffalo,8,0,0.0,0.0
Buffalo,9,0,0.0,0.0
Buffalo,10,0,0.0,0.0
Buffalo,11,0,0.0,0.0
Buffalo,12,0,0.0,0.0
Buffalo,13,0,0.0,0.0
Buffalo,14,0,0.0,0.0
Buffalo,15,1,0.0005,0.3333333333333333
Buffalo,16,2,0.001,0.6666666666666666
UNC Asheville,1,0,0.0,0.0
UNC Asheville,2,0,0.0,0.0
UNC Asheville,3,0,0.0,0.0
UNC Asheville,4,0,0.0,0.0
UNC Asheville,5,0,0.0,0.0
UNC Asheville,6,0,0.0,0.0
UNC Asheville,7,0,0.0,0.0
UNC Asheville,8,0,0.0,0.0
UNC Asheville,9,0,0.0,0.0
UNC Asheville,10,0,0.0,0.0
UNC Asheville,11,0,0.0,0.0
UNC Asheville,12,0,0.0,0.0
UNC Asheville,13,0,0.0,0.0
UNC Asheville,14,0,0.0,0.0
UNC Asheville,15,0,0.0,0.0
UNC Asheville,16,88,0.044,1.0
UC Davis,1,0,0.0,0.0
UC Davis,2,0,0.0,0.0
UC Davis,3,0,0.0,0.0
UC Davis,4,0,0.0,0.0
UC Davis,5,0,0.0,0.0
UC Davis,6,0,0.0,0.0
UC Davis,7,0,0.0,0.0
UC Davis,8,0,0.0,0.0
UC Davis,9,0,0.0,0.0
UC Davis,10,0,0.0,0.0
UC Davis,11,0,0.0,0.0
UC Davis,12,0,0.0,0.0
UC Davis,13,0,0.0,0.0
UC Davis,14,0,0.0,0.0
UC Davis,15,24,0.012,0.75
UC Davis,16,8,0.004,0.25
Central Arkansas,1,0,0.0,0.0
Central Arkansas,2,0,0.0,0.0
Central Arkansas,3,0,0.0,0.0
Central Arkansas,4,0,0.0,0.0
Central Arkansas,5,0,0.0,0.0
Central Arkansas,6,0,0.0,0.0
Central Arkansas,7,0,0.0,0.0
Central Arkansas,8,0,0.0,0.0
Central Arkansas,9,0,0.0,0.0
Central Arkansas,10,0,0.0,0.0
Central Arkansas,11,0,0.0,0.0
Central Arkansas,12,0,0.0,0.0
Central Arkansas,13,0,0.0,0.0
Central Arkansas,14,0,0.0,0.0
Central Arkansas,15,28,0.014,0.09120521172638436
Central Arkansas,16,279,0.1395,0.9087947882736156
Elon,1,0,0.0,0.0
Elon,2,0,0.0,0.0
Elon,3,0,0.0,0.0
Elon,4,0,0.0,0.0
Elon,5,0,0.0,0.0
Elon,6,0,0.0,0.0
Elon,7,0,0.0,0.0
Elon,8,0,0.0,0.0
Elon,9,0,0.0,0.0
Elon,10,0,0.0,0.0
Elon,11,0,0.0,0.0
Elon,12,0,0.0,0.0
Elon,13,0,0.0,0.0
Elon,14,0,0.0,0.0
Elon,15,0,0.0,0.0
Elon,16,13,0.0065,1.0
Robert Morris,1,0,0.0,0.0
Robert Morris,2,0,0.0,0.0
Robert Morris,3,0,0.0,0.0
Robert Morris,4,0,0.0,0.0
Robert Morris,5,0,0.0,0.0
Robert Morris,6,0,0.0,0.0
Robert Morris,7,0,0.0,0.0
Robert Morris,8,0,0.0,0.0
Robert Morris,9,0,0.0,0.0
Robert Morris,10,0,0.0,0.0
Robert Morris,11,0,0.0,0.0
Robert Morris,12,0,0.0,0.0
Robert Morris,13,0,0.0,0.0
Robert Morris,14,0,0.0,0.0
Robert Morris,15,0,0.0,0.0
Robert Morris,16,119,0.0595,1.0
St. Bonaventure,1,0,0.0,0.0
St. Bonaventure,2,0,0.0,0.0
St. Bonaventure,3,0,0.0,0.0
St. Bonaventure,4,0,0.0,0.0
St. Bonaventure,5,0,0.0,0.0
St. Bonaventure,6,0,0.0,0.0
St. Bonaventure,7,0,0.0,0.0
St. Bonaventure,8,0,0.0,0.0
St. Bonaventure,9,0,0.0,0.0
St. Bonaventure,10,0,0.0,0.0
St. Bonaventure,11,0,0.0,0.0
St. Bonaventure,12,0,0.0,0.0
St. Bonaventure,13,0,0.0,0.0
St. Bonaventure,14,0,0.0,0.0
St. Bonaventure,15,0,0.0,0.0
St. Bonaventure,16,0,0.0,0.0
Quinnipiac,1,0,0.0,0.0
Quinnipiac,2,0,0.0,0.0
Quinnipiac,3,0,0.0,0.0
Quinnipiac,4,0,0.0,0.0
Quinnipiac,5,0,0.0,0.0
Quinnipiac,6,0,0.0,0.0
Quinnipiac,7,0,0.0,0.0
Quinnipiac,8,0,0.0,0.0
Quinnipiac,9,0,0.0,0.0
Quinnipiac,10,0,0.0,0.0
Quinnipiac,11,0,0.0,0.0
Quinnipiac,12,0,0.0,0.0
Quinnipiac,13,0,0.0,0.0
Quinnipiac,14,15,0.0075,0.024916943521594685
Quinnipiac,15,395,0.1975,0.6561461794019934
Quinnipiac,16,192,0.096,0.31893687707641194
South Alabama,1,0,0.0,0.0
South Alabama,2,0,0.0,0.0
South Alabama,3,0,0.0,0.0
South Alabama,4,0,0.0,0.0
South Alabama,5,0,0.0,0.0
South Alabama,6,0,0.0,0.0
South Alabama,7,0,0.0,0.0
South Alabama,8,0,0.0,0.0
South Alabama,9,0,0.0,0.0
South Alabama,10,0,0.0,0.0
South Alabama,11,0,0.0,0.0
South Alabama,12,0,0.0,0.0
South Alabama,13,0,0.0,0.0
South Alabama,14,14,0.007,0.18421052631578946
South Alabama,15,60,0.03,0.7894736842105263
South Alabama,16,2,0.001,0.02631578947368421
Massachusetts,1,0,0.0,0.0
Massachusetts,2,0,0.0,0.0
Massachusetts,3,0,0.0,0.0
Massachusetts,4,0,0.0,0.0
Massachusetts,5,0,0.0,0.0
Massachusetts,6,0,0.0,0.0
Massachusetts,7,0,0.0,0.0
Massachusetts,8,0,0.0,0.0
Massachusetts,9,0,0.0,0.0
Massachusetts,10,0,0.0,0.0
Massachusetts,11,0,0.0,0.0
Massachusetts,12,0,0.0,0.0
Massachusetts,13,0,0.0,0.0
Massachusetts,14,0,0.0,0.0
Massachusetts,15,1,0.0005,0.14285714285714285
Massachusetts,16,6,0.003,0.8571428571428571
Lamar,1,0,0.0,0.0
Lamar,2,0,0.0,0.0
Lamar,3,0,0.0,0.0
Lamar,4,0,0.0,0.0
Lamar,5,0,0.0,0.0
Lamar,6,0,0.0,0.0
Lamar,7,0,0.0,0.0
Lamar,8,0,0.0,0.0
Lamar,9,0,0.0,0.0
Lamar,10,0,0.0,0.0
Lamar,11,0,0.0,0.0
Lamar,12,0,0.0,0.0
Lamar,13,0,0.0,0.0
Lamar,14,0,0.0,0.0
Lamar,15,0,0.0,0.0
Lamar,16,10,0.005,1.0
San Diego,1,0,0.0,0.0
San Diego,2,0,0.0,0.0
San Diego,3,0,0.0,0.0
San Diego,4,0,0.0,0.0
San Diego,5,0,0.0,0.0
San Diego,6,0,0.0,0.0
San Diego,7,0,0.0,0.0
San Diego,8,0,0.0,0.0
San Diego,9,0,0.0,0.0
San Diego,10,0,0.0,0.0
San Diego,11,0,0.0,0.0
San Diego,12,0,0.0,0.0
San Diego,13,0,0.0,0.0
San Diego,14,0,0.0,0.0
San Diego,15,0,0.0,0.0
San Diego,16,1,0.0005,1.0
Vermont,1,0,0.0,0.0
Vermont,2,0,0.0,0.0
Vermont,3,0,0.0,0.0
Vermont,4,0,0.0,0.0
Vermont,5,0,0.0,0.0
Vermont,6,0,0.0,0.0
Vermont,7,0,0.0,0.0
Vermont,8,0,0.0,0.0
Vermont,9,0,0.0,0.0
Vermont,10,0,0.0,0.0
Vermont,11,0,0.0,0.0
Vermont,12,0,0.0,0.0
Vermont,13,0,0.0,0.0
Vermont,14,0,0.0,0.0
Vermont,15,267,0.1335,0.2136
Vermont,16,983,0.4915,0.7864
Princeton,1,0,0.0,0.0
Princeton,2,0,0.0,0.0
Princeton,3,0,0.0,0.0
Princeton,4,0,0.0,0.0
Princeton,5,0,0.0,0.0
Princeton,6,0,0.0,0.0
Princeton,7,0,0.0,0.0
Princeton,8,0,0.0,0.0
Princeton,9,0,0.0,0.0
Princeton,10,0,0.0,0.0
Princeton,11,0,0.0,0.0
Princeton,12,0,0.0,0.0
Princeton,13,0,0.0,0.0
Princeton,14,0,0.0,0.0
Princeton,15,0,0.0,0.0
Princeton,16,15,0.0075,1.0
Portland,1,0,0.0,0.0
Portland,2,0,0.0,0.0
Portland,3,0,0.0,0.0
Portland,4,0,0.0,0.0
Portland,5,0,0.0,0.0
Portland,6,0,0.0,0.0
Portland,7,0,0.0,0.0
Portland,8,0,0.0,0.0
Portland,9,0,0.0,0.0
Portland,10,0,0.0,0.0
Portland,11,0,0.0,0.0
Portland,12,0,0.0,0.0
Portland,13,0,0.0,0.0
Portland,14,0,0.0,0.0
Portland,15,0,0.0,0.0
Portland,16,0,0.0,0.0
Oregon St.,1,0,0.0,0.0
Oregon St.,2,0,0.0,0.0
Oregon St.,3,0,0.0,0.0
Oregon St.,4,0,0.0,0.0
Oregon St.,5,0,0.0,0.0
Oregon St.,6,0,0.0,0.0
Oregon St.,7,0,0.0,0.0
Oregon St.,8,0,0.0,0.0
Oregon St.,9,0,0.0,0.0
Oregon St.,10,0,0.0,0.0
Oregon St.,11,0,0.0,0.0
Oregon St.,12,0,0.0,0.0
Oregon St.,13,0,0.0,0.0
Oregon St.,14,0,0.0,0.0
Oregon St.,15,0,0.0,0.0
Oregon St.,16,0,0.0,0.0
Tennessee Martin,1,0,0.0,0.0
Tennessee Martin,2,0,0.0,0.0
Tennessee Martin,3,0,0.0,0.0
Tennessee Martin,4,0,0.0,0.0
Tennessee Martin,5,0,0.0,0.0
Tennessee Martin,6,0,0.0,0.0
Tennessee Martin,7,0,0.0,0.0
Tennessee Martin,8,0,0.0,0.0
Tennessee Martin,9,0,0.0,0.0
Tennessee Martin,10,0,0.0,0.0
Tennessee Martin,11,0,0.0,0.0
Tennessee Martin,12,0,0.0,0.0
Tennessee Martin,13,0,0.0,0.0
Tennessee Martin,14,109,0.0545,0.1392081736909323
Tennessee Martin,15,622,0.311,0.7943805874840357
Tennessee Martin,16,52,0.026,0.06641123882503193
Fordham,1,0,0.0,0.0
Fordham,2,0,0.0,0.0
Fordham,3,0,0.0,0.0
Fordham,4,0,0.0,0.0
Fordham,5,0,0.0,0.0
Fordham,6,0,0.0,0.0
Fordham,7,0,0.0,0.0
Fordham,8,0,0.0,0.0
Fordham,9,0,0.0,0.0
Fordham,10,0,0.0,0.0
Fordham,11,0,0.0,0.0
Fordham,12,0,0.0,0.0
Fordham,13,0,0.0,0.0
Fordham,14,0,0.0,0.0
Fordham,15,0,0.0,0.0
Fordham,16,0,0.0,0.0
Green Bay,1,0,0.0,0.0
Green Bay,2,0,0.0,0.0
Green Bay,3,0,0.0,0.0
Green Bay,4,0,0.0,0.0
Green Bay,5,0,0.0,0.0
Green Bay,6,0,0.0,0.0
Green Bay,7,0,0.0,0.0
Green Bay,8,0,0.0,0.0
Green Bay,9,0,0.0,0.0
Green Bay,10,0,0.0,0.0
Green Bay,11,0,0.0,0.0
Green Bay,12,0,0.0,0.0
Green Bay,13,0,0.0,0.0
Green Bay,14,0,0.0,0.0
Green Bay,15,15,0.0075,0.13043478260869565
Green Bay,16,100,0.05,0.8695652173913043
James Madison,1,0,0.0,0.0
James Madison,2,0,0.0,0.0
James Madison,3,0,0.0,0.0
James Madison,4,0,0.0,0.0
James Madison,5,0,0.0,0.0
James Madison,6,0,0.0,0.0
James Madison,7,0,0.0,0.0
James Madison,8,0,0.0,0.0
James Madison,9,0,0.0,0.0
James Madison,10,0,0.0,0.0
James Madison,11,0,0.0,0.0
James Madison,12,0,0.0,0.0
James Madison,13,0,0.0,0.0
James Madison,14,0,0.0,0.0
James Madison,15,0,0.0,0.0
James Madison,16,37,0.0185,1.0
Colgate,1,0,0.0,0.0
Colgate,2,0,0.0,0.0
Colgate,3,0,0.0,0.0
Colgate,4,0,0.0,0.0
Colgate,5,0,0.0,0.0
Colgate,6,0,0.0,0.0
Colgate,7,0,0.0,0.0
Colgate,8,0,0.0,0.0
Colgate,9,0,0.0,0.0
Colgate,10,0,0.0,0.0
Colgate,11,0,0.0,0.0
Colgate,12,0,0.0,0.0
Colgate,13,0,0.0,0.0
Colgate,14,0,0.0,0.0
Colgate,15,136,0.068,0.4459016393442623
Colgate,16,169,0.0845,0.5540983606557377
LIU,1,0,0.0,0.0
LIU,2,0,0.0,0.0
LIU,3,0,0.0,0.0
LIU,4,0,0.0,0.0
LIU,5,0,0.0,0.0
LIU,6,0,0.0,0.0
LIU,7,0,0.0,0.0
LIU,8,0,0.0,0.0
LIU,9,0,0.0,0.0
LIU,10,0,0.0,0.0
LIU,11,0,0.0,0.0
LIU,12,0,0.0,0.0
LIU,13,0,0.0,0.0
LIU,14,39,0.0195,0.036862003780718335
LIU,15,749,0.3745,0.7079395085066162
LIU,16,270,0.135,0.2551984877126654
American,1,0,0.0,0.0
American,2,0,0.0,0.0
American,3,0,0.0,0.0
American,4,0,0.0,0.0
American,5,0,0.0,0.0
American,6,0,0.0,0.0
American,7,0,0.0,0.0
American,8,0,0.0,0.0
American,9,0,0.0,0.0
American,10,0,0.0,0.0
American,11,0,0.0,0.0
American,12,0,0.0,0.0
American,13,0,0.0,0.0
American,14,12,0.006,0.025477707006369428
American,15,280,0.14,0.5944798301486199
American,16,179,0.0895,0.38004246284501064
Wofford,1,0,0.0,0.0
Wofford,2,0,0.0,0.0
Wofford,3,0,0.0,0.0
Wofford,4,0,0.0,0.0
Wofford,5,0,0.0,0.0
Wofford,6,0,0.0,0.0
Wofford,7,0,0.0,0.0
Wofford,8,0,0.0,0.0
Wofford,9,0,0.0,0.0
Wofford,10,0,0.0,0.0
Wofford,11,0,0.0,0.0
Wofford,12,0,0.0,0.0
Wofford,13,0,0.0,0.0
Wofford,14,1,0.0005,0.013157894736842105
Wofford,15,52,0.026,0.6842105263157895
Wofford,16,23,0.0115,0.3026315789473684
Nicholls,1,0,0.0,0.0
Nicholls,2,0,0.0,0.0
Nicholls,3,0,0.0,0.0
Nicholls,4,0,0.0,0.0
Nicholls,5,0,0.0,0.0
Nicholls,6,0,0.0,0.0
Nicholls,7,0,0.0,0.0
Nicholls,8,0,0.0,0.0
Nicholls,9,0,0.0,0.0
Nicholls,10,0,0.0,0.0
Nicholls,11,0,0.0,0.0
Nicholls,12,0,0.0,0.0
Nicholls,13,0,0.0,0.0
Nicholls,14,0,0.0,0.0
Nicholls,15,1,0.0005,0.16666666666666666
Nicholls,16,5,0.0025,0.8333333333333334
Charleston Southern,1,0,0.0,0.0
Charleston Southern,2,0,0.0,0.0
Charleston Southern,3,0,0.0,0.0
Charleston Southern,4,0,0.0,0.0
Charleston Southern,5,0,0.0,0.0
Charleston Southern,6,0,0.0,0.0
Charleston Southern,7,0,0.0,0.0
Charleston Southern,8,0,0.0,0.0
Charleston Southern,9,0,0.0,0.0
Charleston Southern,10,0,0.0,0.0
Charleston Southern,11,0,0.0,0.0
Charleston Southern,12,0,0.0,0.0
Charleston Southern,13,0,0.0,0.0
Charleston Southern,14,0,0.0,0.0
Charleston Southern,15,0,0.0,0.0
Charleston Southern,16,35,0.0175,1.0
Purdue Fort Wayne,1,0,0.0,0.0
Purdue Fort Wayne,2,0,0.0,0.0
Purdue Fort Wayne,3,0,0.0,0.0
Purdue Fort Wayne,4,0,0.0,0.0
Purdue Fort Wayne,5,0,0.0,0.0
Purdue Fort Wayne,6,0,0.0,0.0
Purdue Fort Wayne,7,0,0.0,0.0
Purdue Fort Wayne,8,0,0.0,0.0
Purdue Fort Wayne,9,0,0.0,0.0
Purdue Fort Wayne,10,0,0.0,0.0
Purdue Fort Wayne,11,0,0.0,0.0
Purdue Fort Wayne,12,0,0.0,0.0
Purdue Fort Wayne,13,0,0.0,0.0
Purdue Fort Wayne,14,0,0.0,0.0
Purdue Fort Wayne,15,32,0.016,0.5333333333333333
Purdue Fort Wayne,16,28,0.014,0.4666666666666667
Merrimack,1,0,0.0,0.0
Merrimack,2,0,0.0,0.0
Merrimack,3,0,0.0,0.0
Merrimack,4,0,0.0,0.0
Merrimack,5,0,0.0,0.0
Merrimack,6,0,0.0,0.0
Merrimack,7,0,0.0,0.0
Merrimack,8,0,0.0,0.0
Merrimack,9,0,0.0,0.0
Merrimack,10,0,0.0,0.0
Merrimack,11,0,0.0,0.0
Merrimack,12,0,0.0,0.0
Merrimack,13,0,0.0,0.0
Merrimack,14,5,0.0025,0.019305019305019305
Merrimack,15,149,0.0745,0.5752895752895753
Merrimack,16,105,0.0525,0.40540540540540543
Coastal Carolina,1,0,0.0,0.0
Coastal Carolina,2,0,0.0,0.0
Coastal Carolina,3,0,0.0,0.0
Coastal Carolina,4,0,0.0,0.0
Coastal Carolina,5,0,0.0,0.0
Coastal Carolina,6,0,0.0,0.0
Coastal Carolina,7,0,0.0,0.0
Coastal Carolina,8,0,0.0,0.0
Coastal Carolina,9,0,0.0,0.0
Coastal Carolina,10,0,0.0,0.0
Coastal Carolina,11,0,0.0,0.0
Coastal Carolina,12,0,0.0,0.0
Coastal Carolina,13,0,0.0,0.0
Coastal Carolina,14,0,0.0,0.0
Coastal Carolina,15,1,0.0005,0.022727272727272728
Coastal Carolina,16,43,0.0215,0.9772727272727273
Indiana St.,1,0,0.0,0.0
Indiana St.,2,0,0.0,0.0
Indiana St.,3,0,0.0,0.0
Indiana St.,4,0,0.0,0.0
Indiana St.,5,0,0.0,0.0
Indiana St.,6,0,0.0,0.0
Indiana St.,7,0,0.0,0.0
Indiana St.,8,0,0.0,0.0
Indiana St.,9,0,0.0,0.0
Indiana St.,10,0,0.0,0.0
Indiana St.,11,0,0.0,0.0
Indiana St.,12,0,0.0,0.0
Indiana St.,13,0,0.0,0.0
Indiana St.,14,0,0.0,0.0
Indiana St.,15,0,0.0,0.0
Indiana St.,16,1,0.0005,1.0
Hampton,1,0,0.0,0.0
Hampton,2,0,0.0,0.0
Hampton,3,0,0.0,0.0
Hampton,4,0,0.0,0.0
Hampton,5,0,0.0,0.0
Hampton,6,0,0.0,0.0
Hampton,7,0,0.0,0.0
Hampton,8,0,0.0,0.0
Hampton,9,0,0.0,0.0
Hampton,10,0,0.0,0.0
Hampton,11,0,0.0,0.0
Hampton,12,0,0.0,0.0
Hampton,13,0,0.0,0.0
Hampton,14,0,0.0,0.0
Hampton,15,0,0.0,0.0
Hampton,16,7,0.0035,1.0
New Orleans,1,0,0.0,0.0
New Orleans,2,0,0.0,0.0
New Orleans,3,0,0.0,0.0
New Orleans,4,0,0.0,0.0
New Orleans,5,0,0.0,0.0
New Orleans,6,0,0.0,0.0
New Orleans,7,0,0.0,0.0
New Orleans,8,0,0.0,0.0
New Orleans,9,0,0.0,0.0
New Orleans,10,0,0.0,0.0
New Orleans,11,0,0.0,0.0
New Orleans,12,0,0.0,0.0
New Orleans,13,0,0.0,0.0
New Orleans,14,0,0.0,0.0
New Orleans,15,0,0.0,0.0
New Orleans,16,9,0.0045,1.0
CSUN,1,0,0.0,0.0
CSUN,2,0,0.0,0.0
CSUN,3,0,0.0,0.0
CSUN,4,0,0.0,0.0
CSUN,5,0,0.0,0.0
CSUN,6,0,0.0,0.0
CSUN,7,0,0.0,0.0
CSUN,8,0,0.0,0.0
CSUN,9,0,0.0,0.0
CSUN,10,0,0.0,0.0
CSUN,11,0,0.0,0.0
CSUN,12,0,0.0,0.0
CSUN,13,0,0.0,0.0
CSUN,14,0,0.0,0.0
CSUN,15,6,0.003,0.3157894736842105
CSUN,16,13,0.0065,0.6842105263157895
Iona,1,0,0.0,0.0
Iona,2,0,0.0,0.0
Iona,3,0,0.0,0.0
Iona,4,0,0.0,0.0
Iona,5,0,0.0,0.0
Iona,6,0,0.0,0.0
Iona,7,0,0.0,0.0
Iona,8,0,0.0,0.0
Iona,9,0,0.0,0.0
Iona,10,0,0.0,0.0
Iona,11,0,0.0,0.0
Iona,12,0,0.0,0.0
Iona,13,0,0.0,0.0
Iona,14,0,0.0,0.0
Iona,15,5,0.0025,0.042735042735042736
Iona,16,112,0.056,0.9572649572649573
Saint Peter's,1,0,0.0,0.0
Saint Peter's,2,0,0.0,0.0
Saint Peter's,3,0,0.0,0.0
Saint Peter's,4,0,0.0,0.0
Saint Peter's,5,0,0.0,0.0
Saint Peter's,6,0,0.0,0.0
Saint Peter's,7,0,0.0,0.0
Saint Peter's,8,0,0.0,0.0
Saint Peter's,9,0,0.0,0.0
Saint Peter's,10,0,0.0,0.0
Saint Peter's,11,0,0.0,0.0
Saint Peter's,12,0,0.0,0.0
Saint Peter's,13,0,0.0,0.0
Saint Peter's,14,0,0.0,0.0
Saint Peter's,15,0,0.0,0.0
Saint Peter's,16,0,0.0,0.0
Dartmouth,1,0,0.0,0.0
Dartmouth,2,0,0.0,0.0
Dartmouth,3,0,0.0,0.0
Dartmouth,4,0,0.0,0.0
Dartmouth,5,0,0.0,0.0
Dartmouth,6,0,0.0,0.0
Dartmouth,7,0,0.0,0.0
Dartmouth,8,0,0.0,0.0
Dartmouth,9,0,0.0,0.0
Dartmouth,10,0,0.0,0.0
Dartmouth,11,0,0.0,0.0
Dartmouth,12,0,0.0,0.0
Dartmouth,13,0,0.0,0.0
Dartmouth,14,0,0.0,0.0
Dartmouth,15,0,0.0,0.0
Dartmouth,16,7,0.0035,1.0
La Salle,1,0,0.0,0.0
La Salle,2,0,0.0,0.0
La Salle,3,0,0.0,0.0
La Salle,4,0,0.0,0.0
La Salle,5,0,0.0,0.0
La Salle,6,0,0.0,0.0
La Salle,7,0,0.0,0.0
La Salle,8,0,0.0,0.0
La Salle,9,0,0.0,0.0
La Salle,10,0,0.0,0.0
La Salle,11,0,0.0,0.0
La Salle,12,0,0.0,0.0
La Salle,13,0,0.0,0.0
La Salle,14,0,0.0,0.0
La Salle,15,0,0.0,0.0
La Salle,16,0,0.0,0.0
Tarleton St.,1,0,0.0,0.0
Tarleton St.,2,0,0.0,0.0
Tarleton St.,3,0,0.0,0.0
Tarleton St.,4,0,0.0,0.0
Tarleton St.,5,0,0.0,0.0
Tarleton St.,6,0,0.0,0.0
Tarleton St.,7,0,0.0,0.0
Tarleton St.,8,0,0.0,0.0
Tarleton St.,9,0,0.0,0.0
Tarleton St.,10,0,0.0,0.0
Tarleton St.,11,0,0.0,0.0
Tarleton St.,12,0,0.0,0.0
Tarleton St.,13,0,0.0,0.0
Tarleton St.,14,0,0.0,0.0
Tarleton St.,15,12,0.006,0.6666666666666666
Tarleton St.,16,6,0.003,0.3333333333333333
Ohio,1,0,0.0,0.0
Ohio,2,0,0.0,0.0
Ohio,3,0,0.0,0.0
Ohio,4,0,0.0,0.0
Ohio,5,0,0.0,0.0
Ohio,6,0,0.0,0.0
Ohio,7,0,0.0,0.0
Ohio,8,0,0.0,0.0
Ohio,9,0,0.0,0.0
Ohio,10,0,0.0,0.0
Ohio,11,0,0.0,0.0
Ohio,12,0,0.0,0.0
Ohio,13,0,0.0,0.0
Ohio,14,0,0.0,0.0
Ohio,15,0,0.0,0.0
Ohio,16,0,0.0,0.0
Youngstown St.,1,0,0.0,0.0
Youngstown St.,2,0,0.0,0.0
Youngstown St.,3,0,0.0,0.0
Youngstown St.,4,0,0.0,0.0
Youngstown St.,5,0,0.0,0.0
Youngstown St.,6,0,0.0,0.0
Youngstown St.,7,0,0.0,0.0
Youngstown St.,8,0,0.0,0.0
Youngstown St.,9,0,0.0,0.0
Youngstown St.,10,0,0.0,0.0
Youngstown St.,11,0,0.0,0.0
Youngstown St.,12,0,0.0,0.0
Youngstown St.,13,0,0.0,0.0
Youngstown St.,14,0,0.0,0.0
Youngstown St.,15,0,0.0,0.0
Youngstown St.,16,27,0.0135,1.0
Old Dominion,1,0,0.0,0.0
Old Dominion,2,0,0.0,0.0
Old Dominion,3,0,0.0,0.0
Old Dominion,4,0,0.0,0.0
Old Dominion,5,0,0.0,0.0
Old Dominion,6,0,0.0,0.0
Old Dominion,7,0,0.0,0.0
Old Dominion,8,0,0.0,0.0
Old Dominion,9,0,0.0,0.0
Old Dominion,10,0,0.0,0.0
Old Dominion,11,0,0.0,0.0
Old Dominion,12,0,0.0,0.0
Old Dominion,13,0,0.0,0.0
Old Dominion,14,0,0.0,0.0
Old Dominion,15,0,0.0,0.0
Old Dominion,16,16,0.008,1.0
Lindenwood,1,0,0.0,0.0
Lindenwood,2,0,0.0,0.0
Lindenwood,3,0,0.0,0.0
Lindenwood,4,0,0.0,0.0
Lindenwood,5,0,0.0,0.0
Lindenwood,6,0,0.0,0.0
Lindenwood,7,0,0.0,0.0
Lindenwood,8,0,0.0,0.0
