Rank,Team,Current_AdjEM,AdjO,AdjD,AdjT,Games,Preseason_AdjEM,SurpriseZ,CollapseFactor,FinalPreseasonWeight,Blended_AdjEM,WAB,Consistency,Volatility_z,Swing_z,Rank,SOS,Road_Pct,Q1_W,Q1_L,Q2_W,Q2_L,Q3_W,Q3_L,Q4_W,Q4_L,T100_W,T100_L
304,Saint Francis,-11.089674806328333,98.7,109.8,68.3,29,-14.09,0.3750406492089584,0.8871984917648442,8.871984917648442,-11.792538411818713,-11.223130762858755,31.72606079060548,1.0914434683200827,1.2698802661383655,304,-7.15,0.333,0,3,0,2,2,2,11,9,0,4
305,Long Beach St.,-12.196150991538957,99.5,111.7,65.6,29,-10.79,-0.17576887394236973,0.9138319071630691,9.13831907163069,-11.859223283754076,-17.297359840643587,23.17722622183068,1.4288250834160428,1.5588102010792122,305,-0.16,0.25,0,5,0,3,1,9,4,7,0,6
306,Binghamton,-11.999670844456503,97.2,109.2,67.8,29,-11.52,-0.05995885555706293,0.9265635151740791,9.26563515174079,-11.88352341818128,-13.782166713918368,32.10310243292801,1.162038855852337,1.1294758036487194,306,-8.35,0.333,0,1,0,1,0,5,12,10,0,1
307,Rider,-12.271867242856715,101.6,113.9,66.1,32,-10.9,-0.17148340535708928,0.9143367394324281,9.143367394324281,-11.966994622746189,-14.530881574119235,25.776957046074727,1.3347455745348267,1.4288436195320193,307,-6.62,0.368,0,3,0,1,2,2,11,13,0,3
308,Holy Cross,-12.647024409564978,99.8,112.5,67.9,30,-9.83,-0.3521280511956222,0.8905925384917202,8.905925384917202,-12.002181523786913,-14.99648469392747,25.620621257200106,1.254624610497384,1.5783133952636057,308,-5.87,0.278,0,1,0,1,2,5,9,12,0,2
309,Tennessee Martin,-12.85362678435952,100.1,112.9,67.5,29,-9.23,-0.4529533480449399,0.8749627890370253,8.749627890370252,-12.013740731209507,-15.094544809498956,32.84605046525145,1.110794337098084,1.1467961207471142,309,-7.37,0.263,0,1,1,1,1,5,8,12,0,1
310,Louisiana,-13.647616455477447,94.6,108.3,67.4,31,-6.16,-0.9359520569346809,0.7722521314712638,7.722521314712639,-12.154343917672744,-14.835716544198064,25.6449804310898,1.3316443619260316,1.4466367251824672,310,-2.13,0.462,0,2,1,2,2,8,8,8,1,7
311,IU Indy,-11.688181381225647,108.3,120.0,66.3,28,-14.57,0.3602273273467942,0.889403149691719,8.89403149691719,-12.38290040551886,-16.18770522395096,20.109359238082696,1.4955737646567862,1.8277812664469824,311,-3.94,0.235,0,2,0,1,1,10,6,8,0,2
312,Howard,-12.75163473096569,101.0,113.8,71.9,28,-11.72,-0.12895434137071127,0.9192030990621087,9.192030990621088,-12.496665637709421,-13.333455753942307,26.11352547977706,1.2326960415005934,1.5643354512290393,312,-6.17,0.2,0,4,0,0,1,4,9,10,1,4
313,Eastern Illinois,-12.652285705334506,91.4,104.0,68.2,28,-12.39,-0.032785713166813224,0.929289184017419,9.29289184017419,-12.586927601668444,-14.12931047548268,27.04728536538949,1.320161916213602,1.3296513432774963,313,-5.52,0.294,0,4,0,1,1,4,8,10,0,4
314,Columbia,-14.096787485664535,102.0,116.1,73.0,24,-8.19,-0.738348435708067,0.8201667066122834,8.201667066122834,-12.592346604132423,-11.004093482949553,25.841454473783212,1.3420445647080192,1.4117478030355672,314,-3.83,0.25,1,2,0,2,0,5,8,6,1,3
315,Lindenwood,-13.072557293773457,92.9,106.0,72.0,28,-11.92,-0.14406966172168212,0.9175031201054579,9.175031201054578,-12.788098914325628,-11.861763444619832,26.56703306250157,1.1984860965714748,1.579609566074741,315,-6.93,0.188,0,3,0,0,1,3,11,10,0,3
316,Florida A&M,-13.120991179737885,100.0,113.1,68.6,29,-11.87,-0.15637389746723573,0.9160953296859032,9.160953296859033,-12.820677094730351,-10.736516106972527,27.851374253068094,1.3247213431744516,1.2527609868013898,316,-5.69,0.222,0,6,0,1,0,1,12,9,0,7
317,Coastal Carolina,-12.978727407620752,99.7,112.7,64.9,28,-12.62,-0.044840925952594146,0.9280916842956379,9.28091684295638,-12.88942383031223,-16.490258822419833,25.401005883024148,1.3660248096817291,1.4200770021380136,317,-5.96,0.2,0,0,0,2,1,8,7,10,0,1
318,Air Force,-13.113984891233542,96.5,109.6,66.2,31,-12.68,-0.054248111404192834,0.9271442586984002,9.271442586984001,-13.014071261519401,-18.540167537510225,23.086469210454162,1.3903844796168876,1.6297015438467874,318,3.3,0.0,0,4,0,10,1,8,3,5,0,11
319,Niagara,-12.506636991096116,99.8,112.3,66.9,30,-15.58,0.38417037611298555,0.8858206894563773,8.858206894563773,-13.20724794488612,-16.604738917863475,29.834273091027573,1.1323557507301132,1.368830536906813,319,-7.87,0.235,0,1,0,1,1,2,9,16,0,1
320,Charleston Southern,-12.797524898987135,96.8,109.6,69.3,29,-14.53,0.2165593876266081,0.9088903653137647,9.088903653137647,-13.210933996239234,-14.631419850077908,32.188392045765234,1.1286890646533116,1.1715337633086094,320,-1.9,0.158,0,2,0,4,2,10,6,5,0,6
321,Delaware St.,-12.794208567038623,99.5,112.3,72.7,25,-14.94,0.268223929120172,0.9022663731958678,9.022663731958678,-13.363263203414494,-9.738787259086191,34.66614088972756,1.0814749087654323,1.053632683566362,321,-9.1,0.286,0,1,0,2,1,3,11,7,0,3
322,Oral Roberts,-14.381635493646371,100.0,114.4,68.6,26,-10.99,-0.42395443670579636,0.8796445380697008,8.796445380697008,-13.52423939916932,-16.05192269291694,35.68753195668454,0.9774637602826372,1.1426805457678295,322,-0.37,0.0,0,2,0,5,1,10,3,5,0,4
323,Green Bay,-13.90868619157554,99.3,113.2,70.8,31,-12.73,-0.14733577394694253,0.9171315371465997,9.171315371465997,-13.639586146257882,-21.03532623957089,28.634841016892594,1.2415143822655494,1.300588337442153,323,-1.97,0.056,0,2,0,4,0,12,4,9,0,4
324,Morehead St.,-14.739734502614084,95.2,109.9,65.3,28,-10.06,-0.5849668128267604,0.8516434911309957,8.516434911309958,-13.648317599772334,-12.88011230205889,24.64802781846369,1.3937975891231376,1.455200178859352,324,-6.93,0.353,0,2,0,1,3,3,8,11,0,2
325,Stonehill,-14.296854427696829,99.3,113.6,66.4,30,-12.54,-0.2196068034621037,0.9085111284723691,9.085111284723691,-13.888483632218918,-13.385299925106821,25.976852890602345,1.2467151772336027,1.553441436418001,325,-8.96,0.176,0,1,0,3,1,2,12,11,0,3
326,Grambling St.,-13.716193815536258,93.9,107.6,64.8,31,-14.47,0.09422577305796787,0.9229884521420969,9.229884521420969,-13.889138483832003,-16.745663014079437,26.90474182216238,1.3020552072907896,1.3687846828314916,326,-7.71,0.263,0,5,0,0,1,3,8,14,0,5
327,Mercyhurst,-14.688817377503128,99.2,113.9,66.2,28,-11.5,-0.39860217218789096,0.8836128357578062,8.836128357578062,-13.923894436010107,-12.572016083395884,25.644688589814194,1.333758130091697,1.443459842330289,327,-9.82,0.222,0,2,0,1,0,3,12,10,0,2
328,Alcorn St.,-14.002885000178324,96.5,110.5,65.9,31,-14.57,0.07088937497770953,0.9254400557402453,9.254400557402453,-14.133263525203855,-13.75845524515956,27.199009494648458,1.4496685943684566,1.1599441057430704,328,-7.07,0.227,0,4,0,4,0,5,11,7,0,6
329,Morgan St.,-13.89945557805099,99.3,113.2,72.5,28,-14.85,0.11881805274362622,0.9203251402491026,9.203251402491027,-14.13459898500188,-14.208919063299835,27.025617506039673,1.2652155133362482,1.41364508918639,329,-8.67,0.176,0,2,0,1,0,5,10,10,0,3
330,Fairfield,-14.75378061734898,95.6,110.3,67.7,30,-12.4,-0.29422257716862243,0.8987731050026695,8.987731050026696,-14.211170248144539,-16.03747920278518,24.39152289125504,1.3179616917420143,1.6028871148917125,330,-7.28,0.188,0,0,0,1,0,4,11,14,0,1
331,Southern Utah,-14.118306062407711,93.1,107.2,71.2,26,-14.55,0.053961742199036156,0.9271732687822163,9.271732687822162,-14.23178364026685,-12.817635294376668,23.123274825095784,1.314160374915269,1.7647097826939706,331,-1.21,0.214,0,2,0,3,2,6,6,7,0,4
332,North Carolina Central,-14.52847001203584,100.6,115.1,68.4,29,-13.94,-0.07355875150447999,0.9251633011519608,9.251633011519608,-14.386141223406069,-14.902158645362157,30.390240091298953,1.0947315975648664,1.3850783397458812,332,-7.93,0.211,0,1,0,2,1,5,9,11,0,3
333,East Texas A&M,-15.038333799146628,94.3,109.3,68.9,30,-12.36,-0.33479172489332854,0.893100732653022,8.93100732653022,-14.423907910228744,-18.899702522849513,33.74783912380159,1.0074109233995585,1.2462997376837084,333,-1.68,0.062,0,5,0,1,0,9,5,10,0,6
334,Army,-15.143647877334672,96.8,111.9,69.4,28,-12.39,-0.34420598466683394,0.8917450348418543,8.917450348418543,-14.478501232823456,-10.559702904152171,27.945983984975655,1.2729927021118126,1.315736936664362,334,-5.65,0.286,0,1,0,0,0,6,14,7,0,1
335,Western Carolina,-16.307923098884757,93.8,110.1,72.2,27,-10.02,-0.7859903873605947,0.8093842912176943,8.093842912176942,-14.857712532501818,-15.880416562356125,29.22701471905421,1.2117426331211627,1.2931429410088624,335,-1.75,0.062,0,3,0,4,1,10,4,5,0,4
336,Detroit Mercy,-16.999678449579903,93.6,110.6,69.0,30,-8.93,-1.008709806197488,0.7524897333732942,7.524897333732942,-15.381459449291293,-18.080142054710464,23.73089759429162,1.3748682866832427,1.581471789633375,336,-3.19,0.125,0,1,0,2,2,10,5,10,0,1
337,Southern Indiana,-15.562816488946822,96.9,112.5,68.9,27,-15.48,-0.01035206111835274,0.931468693346828,9.31468693346828,-15.541574128551924,-16.216668734881303,26.976270211436695,1.2526742566022495,1.4388293655049174,337,-7.64,0.133,0,0,0,1,0,6,8,12,0,0
338,Stony Brook,-15.764373326305403,99.8,115.6,66.0,29,-15.1,-0.08304666578817543,0.9241719591719522,9.241719591719521,-15.60381694831078,-18.157027185716125,22.57605126529995,1.4046321675318643,1.6663476889074513,338,-3.4,0.176,0,1,0,3,2,8,4,11,0,4
339,Western Illinois,-15.923712752656584,98.5,114.4,66.7,27,-15.07,-0.106714094082073,0.9216463377799515,9.216463377799515,-15.706457626501916,-15.24537544866702,23.704434502465507,1.3407404400218983,1.6423605069216656,339,-8.24,0.286,0,0,0,1,2,5,7,12,0,0
340,Bellarmine,-16.98894649336313,102.7,119.7,67.2,27,-13.19,-0.47486831167039134,0.8713218983932758,8.713218983932759,-16.062089333838852,-20.23702140424415,26.4796373326519,1.3451858819780997,1.3468691509395705,340,-4.48,0.0,0,2,0,2,0,7,2,14,0,4
341,Sacramento St.,-17.585082631641342,94.2,111.8,67.2,29,-10.59,-0.8743853289551677,0.7880852180080415,7.880852180080415,-16.090344605029586,-20.403488301485208,25.255284693198966,1.253059353058676,1.6228603124539986,341,-3.69,0.125,0,1,0,4,0,7,4,13,0,1
342,West Georgia,-17.315913585511566,96.0,113.4,69.8,28,-12.55,-0.5957391981889457,0.8495902838411838,8.495902838411839,-16.206453739072124,-17.83826870198238,30.264156010516164,1.0888680862883464,1.4083557510190092,342,-3.76,0.118,0,1,0,4,0,8,5,10,0,5
343,North Carolina A&T,-16.776700167040374,94.1,110.8,70.4,31,-15.17,-0.2008375208800468,0.9108244856726202,9.108244856726202,-16.41183208106397,-19.650141250894222,35.493879792458,1.017794838936986,1.0899131078461706,343,-3.77,0.111,0,3,0,0,1,13,5,9,0,4
344,Wagner,-17.298323170272482,91.0,108.3,61.8,26,-14.86,-0.30479039628406035,0.8973217707116193,8.973217707116193,-16.67271288670087,-12.837075930760456,24.665770246672672,1.2422419205845963,1.7156544174248909,344,-9.81,0.375,0,2,0,1,1,1,9,12,0,3
345,Northern Illinois,-17.92774832272002,92.3,110.2,70.4,27,-14.61,-0.41471854034000266,0.8811035478837558,8.811035478837558,-17.111441343866673,-20.00959265402036,26.247866709194327,1.2690981843821096,1.4853594681470792,345,-4.77,0.067,0,0,0,4,1,6,2,14,0,1
346,USC Upstate,-18.969721339382176,95.0,114.0,74.6,28,-11.49,-0.9349651674227719,0.7725123859153574,7.725123859153574,-17.3523225024604,-19.512287906850467,27.300276864815118,1.2024028868228385,1.493064526250388,346,-1.78,0.118,0,2,0,3,0,11,3,9,0,6
347,Central Arkansas,-17.525900135964392,95.6,113.1,68.4,31,-16.79,-0.09198751699554908,0.9232267589348943,9.232267589348943,-17.357030037872775,-17.395049047165678,35.065414546981614,0.980237775767351,1.18701015063284,347,-3.35,0.105,0,4,0,4,0,6,7,10,0,8
348,Buffalo,-18.90758747036425,93.4,112.3,72.3,29,-11.66,-0.905948433795531,0.7800705153619574,7.800705153619574,-17.371304600365537,-17.22669807291552,25.976216756072084,1.2601560056107661,1.5293855508953644,348,-3.76,0.188,0,2,0,3,0,8,7,9,0,3
349,Stetson,-18.619994314988546,96.9,115.6,69.3,29,-13.23,-0.6737492893735681,0.8340180595011324,8.340180595011324,-17.416102815891332,-18.184433764101094,22.33021955736198,1.4411359148974645,1.6360655156572035,349,-4.36,0.214,0,2,0,2,1,6,5,13,0,4
350,New Orleans,-19.32688681577511,96.0,115.4,71.4,31,-11.17,-1.019610851971889,0.7494317139189411,7.494317139189412,-17.738852497752166,-19.425613577452758,26.60083335779136,1.255060515311452,1.4727318730604613,350,-0.41,0.158,0,6,1,3,1,7,2,11,0,9
351,NJIT,-19.332971725686235,92.9,112.3,68.7,30,-13.11,-0.7778714657107795,0.811256112848193,8.11256112848193,-18.008362803308756,-21.104290476952084,25.25738904686998,1.354651273759533,1.4509241066747183,351,-7.0,0.111,0,1,0,2,0,7,5,15,0,1
352,Louisiana Monroe,-19.61441986254833,94.8,114.4,69.2,28,-15.56,-0.5068024828185413,0.8658550141917631,8.658550141917631,-18.65678794474589,-18.91150496604468,27.52681716799189,1.2806804778676741,1.3425376641931712,352,-4.53,0.133,0,0,0,4,3,5,2,14,0,5
353,Le Moyne,-19.942107002674263,101.2,121.1,69.6,29,-14.29,-0.7065133753342829,0.8271025344719428,8.271025344719428,-18.68781577140798,-18.248428846843638,25.96895762289499,1.2151122535909984,1.614588124478912,353,-8.02,0.118,0,1,0,3,1,3,6,15,0,2
354,New Hampshire,-21.130266263100467,92.2,113.3,70.0,29,-11.24,-1.2362832828875583,0.6836452810208021,6.836452810208021,-19.24351873967318,-18.993079309265173,28.180647344896556,1.1905152201545426,1.425201711851826,354,-6.29,0.111,0,2,0,1,0,5,6,15,0,2
355,Cal St. Fullerton,-21.5631701191745,89.8,111.4,70.7,30,-13.07,-1.0616462648968126,0.7374062117164775,7.374062117164774,-19.887431371962517,-18.511959230889484,22.31677346977122,1.4546147855749505,1.616706998705545,355,0.8,0.118,0,5,0,6,1,6,3,9,0,8
356,Maryland Eastern Shore,-22.571875957847652,93.0,115.5,66.9,27,-13.38,-1.1489844947309564,0.7112624319780957,7.112624319780957,-20.655331517603987,-19.04949301388497,21.930625537391418,1.441356255952094,1.6835091785285161,356,-4.32,0.053,0,5,0,0,0,7,2,13,0,5
357,Prairie View A&M,-22.59178717100849,93.7,116.3,71.0,30,-16.56,-0.7539733963760615,0.8166838661483551,8.16683866148355,-21.301121389046713,-20.41198841530931,27.74346043384533,1.2412613184696262,1.3827619560315254,357,-7.5,0.095,0,4,0,2,0,5,4,15,0,5
358,Canisius,-21.89620549541081,97.0,118.9,68.0,30,-20.64,-0.15702568692635133,0.9160201497289541,9.16020149728954,-21.602358808724023,-22.159493117139373,21.468544757628457,1.5004874483943906,1.6466159594451077,358,-4.42,0.118,0,2,0,3,0,4,3,18,0,3
359,Coppin St.,-23.62700892848541,86.7,110.3,69.8,29,-13.31,-1.2896261160606761,0.6660916736532215,6.660916736532215,-21.69994861339539,-18.517458424538948,24.945581516994807,1.2964327109166525,1.5782485218729994,359,-5.4,0.053,0,2,0,6,0,4,5,12,0,7
360,Chicago St.,-23.592945171029555,91.4,115.0,70.0,31,-15.22,-1.0466181463786943,0.7417478218500295,7.417478218500295,-21.97633363610322,-20.729144866061013,23.25760916602065,1.3827089265890242,1.6225474123873975,360,-4.02,0.053,0,4,0,4,0,3,4,16,0,5
361,The Citadel,-24.60666092954908,92.1,116.7,65.9,26,-14.38,-1.2783326161936348,0.6698487539517405,6.698487539517405,-22.511666146543742,-20.974482123371907,20.568763705937876,1.5051182478494463,1.7505745690603858,361,-4.0,0.0,0,1,0,3,0,11,1,10,0,1
362,Alabama A&M,-24.608460677936748,89.4,114.0,72.3,27,-15.51,-1.1373075847420935,0.7148461779973019,7.148461779973019,-22.703836134907927,-17.603544245074985,28.202670260842034,1.2366813449369713,1.3470106509123272,362,-9.98,0.133,0,1,0,3,0,2,6,15,0,4
363,Arkansas Pine Bluff,-25.931060625918917,92.1,118.1,73.1,29,-18.84,-0.8863825782398647,0.7850642023028812,7.850642023028812,-24.420384678865,-19.841564851719653,24.070259295805048,1.2693613152948309,1.7342928621285607,363,-8.56,0.105,0,5,0,0,0,3,4,17,0,5
364,Mississippi Valley St.,-40.0636421862109,81.9,121.9,66.7,27,-23.82,-2.0304552732763623,0.39635334734470573,3.9635334734470575,-37.98435044158637,-19.757546813181104,18.049173462847797,1.6231422170557357,1.9067087059529,364,-5.05,0.056,0,6,0,3,0,0,1,17,0,8
